Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimization,Two-Qubit Gate Depth After Optimization,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
qiskit_dtc_28_8.8746_88746,qiskit_dtc_28_8.8746_88746_OptimizationLevel3,28,0.01537561417,54,54,4,4,83,248,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_36_4.5709_45709,qiskit_dtc_36_4.5709_45709_1e-08_ScanPartitioner3_QSearch,36,3.689606905,70,70,4,4,177,321,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.944444444,22.44444444,1.944444444,3.888888889,,FALSE,BQSkit
qiskit_dtc_36_4.5709_45709,qiskit_dtc_36_4.5709_45709_1e-08_ScanPartitioner3_LEAP,36,3.988324404,70,70,4,4,177,321,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.944444444,23.55555556,1.944444444,4.111111111,,FALSE,BQSkit
qiskit_dtc_36_4.5709_45709,qiskit_dtc_36_4.5709_45709_OptimizationLevel3,36,0.01526045799,70,70,4,4,107,320,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_18_2.8373_28373,qiskit_dtc_18_2.8373_28373_1e-08_ScanPartitioner3_QSearch,18,3.537731409,34,34,4,4,87,159,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.888888889,21.88888889,1.888888889,3.777777778,,FALSE,BQSkit
qiskit_dtc_18_2.8373_28373,qiskit_dtc_18_2.8373_28373_1e-08_ScanPartitioner3_LEAP,18,3.094444513,34,34,4,4,87,159,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.888888889,23,1.888888889,4,,FALSE,BQSkit
qiskit_dtc_18_2.8373_28373,qiskit_dtc_18_2.8373_28373_OptimizationLevel3,18,0.01277899742,34,34,4,4,53,158,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_22_6.9579_69579,qiskit_dtc_22_6.9579_69579_1e-08_ScanPartitioner3_QSearch,22,4.188091278,42,42,4,4,107,195,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.909090909,22.09090909,1.909090909,3.818181818,,FALSE,BQSkit
qiskit_dtc_22_6.9579_69579,qiskit_dtc_22_6.9579_69579_1e-08_ScanPartitioner3_LEAP,22,4.19888711,42,42,4,4,107,195,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.909090909,23.90909091,1.909090909,4.181818182,,FALSE,BQSkit
qiskit_dtc_22_6.9579_69579,qiskit_dtc_22_6.9579_69579_OptimizationLevel3,22,0.09084296227,42,42,4,4,65,194,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_35_2.9635_29635,qiskit_dtc_35_2.9635_29635_1e-08_ScanPartitioner3_QSearch,35,4.231036186,68,68,4,4,172,312,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.117647059,23.58823529,2,4.117647059,,FALSE,BQSkit
qiskit_dtc_35_2.9635_29635,qiskit_dtc_35_2.9635_29635_1e-08_ScanPartitioner3_LEAP,35,4.30767107,68,68,4,4,172,312,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.117647059,23.88235294,2,4.176470588,,FALSE,BQSkit
qiskit_dtc_35_2.9635_29635,qiskit_dtc_35_2.9635_29635_OptimizationLevel3,35,0.01728105545,68,68,4,4,104,311,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_21_2.1055_21055,qiskit_dtc_21_2.1055_21055_1e-08_ScanPartitioner3_QSearch,21,4.52290082,40,40,4,4,102,186,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.2,24,2,4.2,,FALSE,BQSkit
qiskit_dtc_21_2.1055_21055,qiskit_dtc_21_2.1055_21055_1e-08_ScanPartitioner3_LEAP,21,3.589267015,40,40,4,4,102,186,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.2,26,2,4.6,,FALSE,BQSkit
qiskit_dtc_21_2.1055_21055,qiskit_dtc_21_2.1055_21055_OptimizationLevel3,21,0.01385092735,40,40,4,4,62,185,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_23_1.884_18840,qiskit_dtc_23_1.884_18840_1e-08_ScanPartitioner3_QSearch,23,3.695231915,44,44,4,4,112,204,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.181818182,23,2,4,,FALSE,BQSkit
qiskit_dtc_23_1.884_18840,qiskit_dtc_23_1.884_18840_1e-08_ScanPartitioner3_LEAP,23,3.773768425,44,44,4,4,112,204,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.181818182,23.45454545,2,4.090909091,,FALSE,BQSkit
qiskit_dtc_23_1.884_18840,qiskit_dtc_23_1.884_18840_OptimizationLevel3,23,0.01311612129,44,44,4,4,68,203,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_18_5.6112_56112,qiskit_dtc_18_5.6112_56112_1e-08_ScanPartitioner3_QSearch,18,3.757117987,34,34,4,4,87,159,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.888888889,21.88888889,1.888888889,3.777777778,,FALSE,BQSkit
qiskit_dtc_18_5.6112_56112,qiskit_dtc_18_5.6112_56112_1e-08_ScanPartitioner3_LEAP,18,3.393454313,34,34,4,4,87,159,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.888888889,23.55555556,1.888888889,4.111111111,,FALSE,BQSkit
qiskit_dtc_18_5.6112_56112,qiskit_dtc_18_5.6112_56112_OptimizationLevel3,18,0.01131701469,34,34,4,4,53,158,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_38_1.8115_18115,qiskit_dtc_38_1.8115_18115_1e-08_ScanPartitioner3_QSearch,38,4.312213182,74,74,4,4,187,339,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.947368421,22.47368421,1.947368421,3.894736842,,FALSE,BQSkit
qiskit_dtc_38_1.8115_18115,qiskit_dtc_38_1.8115_18115_1e-08_ScanPartitioner3_LEAP,38,3.623937845,74,74,4,4,187,339,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.947368421,23.52631579,1.947368421,4.105263158,,FALSE,BQSkit
qiskit_dtc_38_1.8115_18115,qiskit_dtc_38_1.8115_18115_OptimizationLevel3,38,0.01858639717,74,74,4,4,113,338,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_24_5.8161_58161,qiskit_dtc_24_5.8161_58161_1e-08_ScanPartitioner3_QSearch,24,4.619185448,46,46,4,4,117,213,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.916666667,22.16666667,1.916666667,3.833333333,,FALSE,BQSkit
qiskit_dtc_24_5.8161_58161,qiskit_dtc_24_5.8161_58161_1e-08_ScanPartitioner3_LEAP,24,3.37375164,46,46,4,4,117,213,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.916666667,24.25,1.916666667,4.25,,FALSE,BQSkit
qiskit_dtc_24_5.8161_58161,qiskit_dtc_24_5.8161_58161_OptimizationLevel3,24,0.01532936096,46,46,4,4,71,212,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_5_7.7417_77417,qiskit_dtc_5_7.7417_77417_1e-08_ScanPartitioner3_QSearch,5,3.888077259,8,8,4,4,22,42,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,7,23,2,4,,FALSE,BQSkit
qiskit_dtc_5_7.7417_77417,qiskit_dtc_5_7.7417_77417_1e-08_ScanPartitioner3_LEAP,5,4.120911837,8,8,4,4,22,42,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,7,23,2,4,,FALSE,BQSkit
qiskit_dtc_5_7.7417_77417,qiskit_dtc_5_7.7417_77417_OptimizationLevel3,5,0.01022648811,8,8,4,4,14,41,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_20_5.6234_56234,qiskit_dtc_20_5.6234_56234_1e-08_ScanPartitioner3_QSearch,20,3.954778433,38,38,4,4,97,177,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.9,22,1.9,3.8,,FALSE,BQSkit
qiskit_dtc_20_5.6234_56234,qiskit_dtc_20_5.6234_56234_1e-08_ScanPartitioner3_LEAP,20,4.073952913,38,38,4,4,97,177,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.9,22.5,1.9,3.9,,FALSE,BQSkit
qiskit_dtc_20_5.6234_56234,qiskit_dtc_20_5.6234_56234_OptimizationLevel3,20,0.01744914055,38,38,4,4,59,176,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_9_6.7261_67261,qiskit_dtc_9_6.7261_67261_1e-08_ScanPartitioner3_QSearch,9,3.323069096,16,16,4,4,42,78,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.5,23,2,4,,FALSE,BQSkit
qiskit_dtc_9_6.7261_67261,qiskit_dtc_9_6.7261_67261_1e-08_ScanPartitioner3_LEAP,9,3.451293707,16,16,4,4,42,78,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.5,25.5,2,4.5,,FALSE,BQSkit
qiskit_dtc_9_6.7261_67261,qiskit_dtc_9_6.7261_67261_OptimizationLevel3,9,0.009425878525,16,16,4,4,26,77,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_19_8.8853_88853,qiskit_dtc_19_8.8853_88853_1e-08_ScanPartitioner3_QSearch,19,3.804626703,36,36,4,4,92,168,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.222222222,23.55555556,2,4.111111111,,FALSE,BQSkit
qiskit_dtc_19_8.8853_88853,qiskit_dtc_19_8.8853_88853_1e-08_ScanPartitioner3_LEAP,19,4.167043209,36,36,4,4,92,168,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.222222222,23,2,4,,FALSE,BQSkit
qiskit_dtc_19_8.8853_88853,qiskit_dtc_19_8.8853_88853_OptimizationLevel3,19,0.01304960251,36,36,4,4,56,167,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_14_1.5354_15354,qiskit_dtc_14_1.5354_15354_1e-08_ScanPartitioner3_QSearch,14,3.571927071,26,26,4,4,67,123,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.857142857,21.57142857,1.857142857,3.714285714,,FALSE,BQSkit
qiskit_dtc_14_1.5354_15354,qiskit_dtc_14_1.5354_15354_1e-08_ScanPartitioner3_LEAP,14,3.269752026,26,26,4,4,67,123,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.857142857,22.28571429,1.857142857,3.857142857,,FALSE,BQSkit
qiskit_dtc_14_1.5354_15354,qiskit_dtc_14_1.5354_15354_OptimizationLevel3,14,0.1184387207,26,26,4,4,41,122,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_32_7.8952_78952,qiskit_dtc_32_7.8952_78952_1e-08_ScanPartitioner3_QSearch,32,4.058962107,62,62,4,4,157,285,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.9375,22.6875,1.9375,3.9375,,FALSE,BQSkit
qiskit_dtc_32_7.8952_78952,qiskit_dtc_32_7.8952_78952_1e-08_ScanPartitioner3_LEAP,32,3.582586765,62,62,4,4,157,285,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.9375,23,1.9375,4,,FALSE,BQSkit
qiskit_dtc_32_7.8952_78952,qiskit_dtc_32_7.8952_78952_OptimizationLevel3,32,0.01880836487,62,62,4,4,95,284,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_47_6.8382_68382,qiskit_dtc_47_6.8382_68382_1e-08_ScanPartitioner3_QSearch,47,4.976332903,92,92,4,4,232,420,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.086956522,23.43478261,2,4.086956522,,FALSE,BQSkit
qiskit_dtc_47_6.8382_68382,qiskit_dtc_47_6.8382_68382_1e-08_ScanPartitioner3_LEAP,47,4.258342266,92,92,4,4,232,420,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.086956522,23,2,4,,FALSE,BQSkit
qiskit_dtc_47_6.8382_68382,qiskit_dtc_47_6.8382_68382_OptimizationLevel3,47,0.01880717278,92,92,4,4,140,419,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_34_7.7065_77065,qiskit_dtc_34_7.7065_77065_1e-08_ScanPartitioner3_QSearch,34,4.328049898,66,66,4,4,167,303,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.941176471,22.41176471,1.941176471,3.882352941,,FALSE,BQSkit
qiskit_dtc_34_7.7065_77065,qiskit_dtc_34_7.7065_77065_1e-08_ScanPartitioner3_LEAP,34,3.800000668,66,66,4,4,167,303,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.941176471,23,1.941176471,4,,FALSE,BQSkit
qiskit_dtc_34_7.7065_77065,qiskit_dtc_34_7.7065_77065_OptimizationLevel3,34,0.01542210579,66,66,4,4,101,302,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_39_4.2611_42611,qiskit_dtc_39_4.2611_42611_1e-08_ScanPartitioner3_QSearch,39,3.975647688,76,76,4,4,192,348,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.105263158,23.26315789,2,4.052631579,,FALSE,BQSkit
qiskit_dtc_39_4.2611_42611,qiskit_dtc_39_4.2611_42611_1e-08_ScanPartitioner3_LEAP,39,3.994475126,76,76,4,4,192,348,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.105263158,23.78947368,2,4.157894737,,FALSE,BQSkit
qiskit_dtc_39_4.2611_42611,qiskit_dtc_39_4.2611_42611_OptimizationLevel3,39,0.01799201965,76,76,4,4,116,347,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_32_5.922_59220,qiskit_dtc_32_5.922_59220_1e-08_ScanPartitioner3_QSearch,32,3.563623428,62,62,4,4,157,285,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.9375,22.375,1.9375,3.875,,FALSE,BQSkit
qiskit_dtc_32_5.922_59220,qiskit_dtc_32_5.922_59220_1e-08_ScanPartitioner3_LEAP,32,3.858873844,62,62,4,4,157,285,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.9375,24.25,1.9375,4.25,,FALSE,BQSkit
qiskit_dtc_32_5.922_59220,qiskit_dtc_32_5.922_59220_OptimizationLevel3,32,0.01747703552,62,62,4,4,95,284,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_48_7.6658_76658,qiskit_dtc_48_7.6658_76658_1e-08_ScanPartitioner3_QSearch,48,4.27339983,94,94,4,4,237,429,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.958333333,22.58333333,1.958333333,3.916666667,,FALSE,BQSkit
qiskit_dtc_48_7.6658_76658,qiskit_dtc_48_7.6658_76658_1e-08_ScanPartitioner3_LEAP,48,3.865921736,94,94,4,4,237,429,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.958333333,23.625,1.958333333,4.125,,FALSE,BQSkit
qiskit_dtc_48_7.6658_76658,qiskit_dtc_48_7.6658_76658_OptimizationLevel3,48,0.02010607719,94,94,4,4,143,428,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_9_3.7135_37135,qiskit_dtc_9_3.7135_37135_1e-08_ScanPartitioner3_QSearch,9,3.351159096,16,16,4,4,42,78,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.5,23,2,4,,FALSE,BQSkit
qiskit_dtc_9_3.7135_37135,qiskit_dtc_9_3.7135_37135_1e-08_ScanPartitioner3_LEAP,9,3.66074872,16,16,4,4,42,78,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.5,23,2,4,,FALSE,BQSkit
qiskit_dtc_9_3.7135_37135,qiskit_dtc_9_3.7135_37135_OptimizationLevel3,9,0.009150028229,16,16,4,4,26,77,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_31_6.5816_65816,qiskit_dtc_31_6.5816_65816_1e-08_ScanPartitioner3_QSearch,31,3.979018688,60,60,4,4,152,276,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.133333333,23,2,4,,FALSE,BQSkit
qiskit_dtc_31_6.5816_65816,qiskit_dtc_31_6.5816_65816_1e-08_ScanPartitioner3_LEAP,31,4.108869314,60,60,4,4,152,276,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.133333333,23.66666667,2,4.133333333,,FALSE,BQSkit
qiskit_dtc_31_6.5816_65816,qiskit_dtc_31_6.5816_65816_OptimizationLevel3,31,0.01489281654,60,60,4,4,92,275,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_42_9.2581_92581,qiskit_dtc_42_9.2581_92581_1e-08_ScanPartitioner3_QSearch,42,12.64768362,82,82,4,4,207,375,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.952380952,22.52380952,1.952380952,3.904761905,,FALSE,BQSkit
qiskit_dtc_42_9.2581_92581,qiskit_dtc_42_9.2581_92581_1e-08_ScanPartitioner3_LEAP,42,4.329079866,82,82,4,4,207,375,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.952380952,23.71428571,1.952380952,4.142857143,,FALSE,BQSkit
qiskit_dtc_42_9.2581_92581,qiskit_dtc_42_9.2581_92581_OptimizationLevel3,42,0.01746416092,82,82,4,4,125,374,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_31_9.7251_97251,qiskit_dtc_31_9.7251_97251_1e-08_ScanPartitioner3_QSearch,31,4.278300762,60,60,4,4,152,276,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.133333333,23,2,4,,FALSE,BQSkit
qiskit_dtc_31_9.7251_97251,qiskit_dtc_31_9.7251_97251_1e-08_ScanPartitioner3_LEAP,31,-5.980476141,60,60,4,4,152,276,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.133333333,24,2,4.2,,FALSE,BQSkit
qiskit_dtc_31_9.7251_97251,qiskit_dtc_31_9.7251_97251_OptimizationLevel3,31,0.01555752754,60,60,4,4,92,275,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_25_5.2065_52065,qiskit_dtc_25_5.2065_52065_1e-08_ScanPartitioner3_QSearch,25,4.003747463,48,48,4,4,122,222,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.166666667,23,2,4,,FALSE,BQSkit
qiskit_dtc_25_5.2065_52065,qiskit_dtc_25_5.2065_52065_1e-08_ScanPartitioner3_LEAP,25,3.428786039,48,48,4,4,122,222,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.166666667,25.5,2,4.5,,FALSE,BQSkit
qiskit_dtc_25_5.2065_52065,qiskit_dtc_25_5.2065_52065_OptimizationLevel3,25,0.0133895874,48,48,4,4,74,221,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_46_9.2978_92978,qiskit_dtc_46_9.2978_92978_1e-08_ScanPartitioner3_QSearch,46,5.065464258,90,90,4,4,227,411,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.956521739,22.56521739,1.956521739,3.913043478,,FALSE,BQSkit
qiskit_dtc_46_9.2978_92978,qiskit_dtc_46_9.2978_92978_1e-08_ScanPartitioner3_LEAP,46,4.334526777,90,90,4,4,227,411,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.956521739,23.43478261,1.956521739,4.086956522,,FALSE,BQSkit
qiskit_dtc_46_9.2978_92978,qiskit_dtc_46_9.2978_92978_OptimizationLevel3,46,0.01955771446,90,90,4,4,137,410,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_29_5.465_54650,qiskit_dtc_29_5.465_54650_1e-08_ScanPartitioner3_QSearch,29,4.381433964,56,56,4,4,142,258,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.142857143,23,2,4,,FALSE,BQSkit
qiskit_dtc_29_5.465_54650,qiskit_dtc_29_5.465_54650_1e-08_ScanPartitioner3_LEAP,29,3.644213676,56,56,4,4,142,258,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,6.142857143,23.35714286,2,4.071428571,,FALSE,BQSkit
qiskit_dtc_29_5.465_54650,qiskit_dtc_29_5.465_54650_OptimizationLevel3,29,0.01625680923,56,56,4,4,86,257,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_30_6.3377_63377,qiskit_dtc_30_6.3377_63377_1e-08_ScanPartitioner3_QSearch,30,4.20785737,58,58,4,4,147,267,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,5.933333333,22.33333333,1.933333333,3.866666667,,FALSE,BQSkit
qiskit_dtc_30_6.3377_63377,qiskit_dtc_30_6.3377_63377_1e-08_ScanPartitioner3_LEAP,30,12.0939672,58,58,4,4,147,267,"RXGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1.00E-08,less-than-multi,3,2^3,5.933333333,23,1.933333333,4,,FALSE,BQSkit
qiskit_dtc_30_6.3377_63377,qiskit_dtc_30_6.3377_63377_OptimizationLevel3,30,0.0146420002,58,58,4,4,89,266,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_dtc_39_3.9185_39185,qiskit_dtc_39_3.9185_39185_1e-08_ScanPartitioner3_QSearch,39,4.471025944,76,76,4,4,192,348,"RXGate, RZZGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1.00E-08,less-than-multi,3,2^3,6.105263158,23.26315789,2,4.052631579,,FALSE,BQSkit
